"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.RES:WEO(6.0.0)","PLW.GGXWDG_NGDP.A","OBS_VALUE","Palau, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","37.107","34.609","33.895","34.842","34.241","30.468","28.629","33.663","32.043","36.599","34.455","30.59","30.755","27.42","27.536","21.69","23.741","26.911","29.541","30.489","52.079","69.945","68.848","76.773","69.673","64.66"
"IMF.RES:WEO(6.0.0)","PAK.GGXWDG_NGDP.A","OBS_VALUE","Pakistan","Gross debt, General government, Percent of GDP","Annual","Units","","","","","58.531","52.329","52.534","52.775","53.816","60.737","61.673","65.148","60.531","56.326","50.609","47.878","46.189","44.209","49.475","54.569","56.716","56.151","58.364","59.231","58.783","59.063","62.065","62.142","66.321","78.712","80.805","74.749","77.318","78.229","70.072","73.643"
"IMF.RES:WEO(6.0.0)","PRI.GGXWDG_NGDP.A","OBS_VALUE","Puerto Rico","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","33.447","36.897","40.764","46.508","48.339","49.997","53.732","52.308","54.546","52.736","49.877","51.211","52.453","48.836","50.226","48.879","16.728","16.663","17.745","18.724"
"IMF.RES:WEO(6.0.0)","PER.GGXWDG_NGDP.A","OBS_VALUE","Peru","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","44.909","43.841","45.463","49.376","46.738","40.359","34.94","31.87","28.032","28.256","25.116","23.012","20.636","19.904","20.501","23.882","24.248","25.137","25.941","26.889","34.875","36.104","33.995","32.952","32.766","33.695"
"IMF.RES:WEO(6.0.0)","PRT.GGXWDG_NGDP.A","OBS_VALUE","Portugal","Gross debt, General government, Percent of GDP","Annual","Units","60.213","63.915","58.096","57.231","60.421","62.215","63.312","58.716","55.616","55.406","54.193","57.38","60.044","63.897","67.099","72.249","73.679","72.728","75.643","87.799","100.075","114.024","128.604","130.841","132.453","131.023","131.18","126.029","121.112","116.11","134.096","123.878","111.232","97.733","94.927","91.791"
"IMF.RES:WEO(6.0.0)","QAT.GGXWDG_NGDP.A","OBS_VALUE","Qatar","Gross debt, General government, Percent of GDP","Annual","Units","12.59","21.77","19.91","46.279","54.777","50.204","57.837","54.382","76.565","81.846","51.599","59.225","47.666","38.788","30.061","19.126","13.947","9.365","11.357","35.98","30.425","33.474","32.118","30.883","24.912","35.547","46.707","51.569","52.177","62.087","72.614","58.396","42.565","43.672","40.839","40.496"
"IMF.RES:WEO(6.0.0)","POL.GGXWDG_NGDP.A","OBS_VALUE","Poland, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","48.576","43.024","42.564","38.562","39.233","36.275","37.037","41.426","46.237","45.012","46.474","47.098","44.428","46.559","49.701","53.748","54.78","54.472","56.859","51.13","51.056","54.129","50.444","48.234","45.211","56.585","53.014","48.786","49.718","55.282","60.731"
"IMF.RES:WEO(6.0.0)","RWA.GGXWDG_NGDP.A","OBS_VALUE","Rwanda","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","100.754","83.447","72.227","70.099","78.367","85.991","84.021","92.027","79.535","80.943","58.937","22.492","22.098","18.28","18.492","18.816","18.717","19.086","26.662","29.14","33.075","41.07","45.634","49.236","53.643","68.714","67.251","60.903","63.422","67.244","77.648"
"IMF.RES:WEO(6.0.0)","SLE.GGXWDG_NGDP.A","OBS_VALUE","Sierra Leone","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","113.486","99.765","99.762","93.249","78.851","61.875","26.379","46.059","31.07","28.936","25.774","24.064","22.291","26.848","28.826","38.86","44.182","44.165","45.274","46.366","47.062","53.981","49.873","43.002","44.334"
"IMF.RES:WEO(6.0.0)","SGP.GGXWDG_NGDP.A","OBS_VALUE","Singapore","Gross debt, General government, Percent of GDP","Annual","Units","73.508","76.351","79.023","71.193","70.691","69.823","71.272","70.787","84.646","85.32","82.256","94.471","96.31","99.131","95.691","92.663","86.524","87.789","97.853","101.689","98.674","103.13","106.725","98.185","97.749","102.165","106.306","107.646","109.373","127.911","148.205","141.73","154.303","172.798","174.299","174.94"
"IMF.RES:WEO(6.0.0)","SAU.GGXWDG_NGDP.A","OBS_VALUE","Saudi Arabia","Gross debt, General government, Percent of GDP","Annual","Units","","39.352","47.799","58.599","67.87","74.248","75.206","76.704","101.523","102.992","86.702","93.148","96.352","81.564","62.928","37.342","25.831","17.115","12.056","13.989","8.426","5.34","3.012","2.127","1.541","5.668","12.676","16.532","17.639","21.558","30.997","28.615","23.816","26.235","29.874","34.849"
"IMF.RES:WEO(6.0.0)","SVK.GGXWDG_NGDP.A","OBS_VALUE","Slovak Republic","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","21.312","30.339","32.825","33.781","47.0","50.498","51.199","45.367","43.524","41.877","34.877","31.434","30.337","28.613","36.384","40.637","43.25","51.674","54.583","53.347","51.524","52.047","51.286","49.188","47.918","58.305","60.061","57.571","55.997","58.017","60.104"
"IMF.RES:WEO(6.0.0)","SOM.GGXWDG_NGDP.A","OBS_VALUE","Somalia","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.RES:WEO(6.0.0)","SSD.GGXWDG_NGDP.A","OBS_VALUE","South Sudan, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","0.0","8.906","17.587","38.141","57.243","150.48","162.956","80.269","43.1","48.982","51.087","39.112","49.687","54.323","63.173"
"IMF.RES:WEO(6.0.0)","ZAF.GGXWDG_NGDP.A","OBS_VALUE","South Africa","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","37.929","38.045","31.801","31.514","30.733","29.637","28.03","24.326","24.045","26.995","31.185","34.742","37.408","40.356","43.253","45.195","47.134","48.588","51.536","56.101","68.927","68.672","70.832","73.363","76.356","79.551"
"IMF.RES:WEO(6.0.0)","KNA.GGXWDG_NGDP.A","OBS_VALUE","St. Kitts and Nevis","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","50.666","67.222","79.031","89.185","96.477","105.175","119.717","140.684","153.13","130.097","140.348","135.402","123.408","129.068","134.901","127.074","121.359","91.499","69.336","62.191","57.366","53.33","53.911","54.281","67.963","69.092","60.2","55.929","52.191","60.203"
"IMF.RES:WEO(6.0.0)","VCT.GGXWDG_NGDP.A","OBS_VALUE","St. Vincent and the Grenadines","Gross debt, General government, Percent of GDP","Annual","Units","55.311","53.525","50.661","49.261","54.23","47.591","41.167","39.334","39.851","53.43","54.195","51.904","53.152","55.261","58.516","50.488","44.715","48.424","50.228","57.248","61.098","63.989","67.809","69.947","75.037","75.096","79.445","68.996","69.396","68.155","79.97","88.355","86.301","89.178","92.693","93.546"
"IMF.RES:WEO(6.0.0)","SDN.GGXWDG_NGDP.A","OBS_VALUE","Sudan","Gross debt, General government, Percent of GDP","Annual","Units","","","495.201","285.895","386.474","239.021","220.877","167.671","179.665","160.488","143.248","125.587","121.72","117.353","97.804","75.477","63.706","53.692","55.756","70.995","74.568","78.113","117.671","105.752","84.426","93.196","109.93","149.539","209.809","216.501","278.332","189.636","186.779","259.645","271.979","251.981"
"IMF.RES:WEO(6.0.0)","TWN.GGXWDG_NGDP.A","OBS_VALUE","Taiwan Province of China","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","24.982","23.687","23.69","26.227","30.126","29.779","32.15","33.446","34.068","33.297","32.157","33.353","36.711","36.89","38.343","39.205","38.895","37.488","35.941","35.364","34.458","33.831","32.612","31.958","30.086","29.483","29.044","26.165","23.951"
"IMF.RES:WEO(6.0.0)","CHE.GGXWDG_NGDP.A","OBS_VALUE","Switzerland","Gross debt, General government, Percent of GDP","Annual","Units","33.331","35.092","39.487","44.372","47.079","49.994","51.339","53.671","55.938","52.685","52.225","51.077","57.7","56.877","57.803","54.884","48.463","44.751","44.817","43.091","41.457","41.883","42.569","41.948","42.07","42.16","40.934","41.751","39.783","39.637","43.2","40.98","37.191","38.679","37.578","36.897"
"IMF.RES:WEO(6.0.0)","SUR.GGXWDG_NGDP.A","OBS_VALUE","Suriname","Gross debt, General government, Percent of GDP","Annual","Units","72.881","75.709","64.387","51.052","30.497","16.258","11.77","16.781","21.644","32.303","48.438","37.198","37.408","31.493","29.354","27.107","22.536","16.418","14.774","14.648","17.317","18.738","20.096","27.902","25.208","41.175","75.395","73.029","68.627","84.027","146.436","115.824","116.944","98.234","87.218","86.588"
"IMF.RES:WEO(6.0.0)","THA.GGXWDG_NGDP.A","OBS_VALUE","Thailand","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","15.193","40.455","49.881","56.585","57.826","57.469","54.902","47.501","46.266","45.462","39.177","35.985","34.947","42.364","39.831","39.116","41.93","42.19","43.334","42.559","41.745","41.777","41.941","41.063","49.42","58.35","60.547","62.321","63.201","64.513"
"IMF.RES:WEO(6.0.0)","TZA.GGXWDG_NGDP.A","OBS_VALUE","Tanzania, United Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","50.77","47.371","44.376","44.522","46.091","34.462","23.761","21.743","24.013","27.553","28.383","30.046","32.68","36.409","39.524","39.797","40.109","42.032","40.437","41.269","43.394","44.854","47.358","48.214","47.085"
"IMF.RES:WEO(6.0.0)","SYR.GGXWDG_NGDP.A","OBS_VALUE","Syrian Arab Republic","Gross debt, General government, Percent of GDP","Annual","Units","189.757","182.425","173.621","171.939","162.981","152.642","141.479","147.623","151.225","147.698","152.094","144.49","132.427","133.37","113.047","50.71","44.977","42.672","37.319","31.212","30.024","","","","","","","","","","","","","","",""
"IMF.RES:WEO(6.0.0)","TUR.GGXWDG_NGDP.A","OBS_VALUE","Türkiye, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","51.318","75.509","71.506","65.16","57.158","50.196","44.225","37.759","37.748","43.212","39.511","35.912","32.227","30.892","28.277","27.163","27.747","27.777","29.86","32.39","39.446","40.384","30.802","29.263","25.971","26.673"
"IMF.RES:WEO(6.0.0)","TLS.GGXWDG_NGDP.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.002","0.456","1.524","2.95","4.705","6.705","9.312","9.506","10.091","6.527","7.899","12.446","13.229","13.852"
"IMF.RES:WEO(6.0.0)","TGO.GGXWDG_NGDP.A","OBS_VALUE","Togo","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","63.083","67.744","70.504","67.309","57.649","33.454","33.809","34.342","41.071","44.93","52.382","59.909","57.106","58.024","54.933","62.211","64.863","67.408","67.96","70.619","69.5"
"IMF.RES:WEO(6.0.0)","TUN.GGXWDG_NGDP.A","OBS_VALUE","Tunisia","Gross debt, General government, Percent of GDP","Annual","Units","","63.296","62.112","63.784","63.888","65.627","66.795","66.633","58.194","61.925","62.859","52.155","51.625","52.556","51.578","49.977","45.715","42.704","41.363","40.299","38.803","43.336","49.04","45.628","50.733","52.401","58.908","67.099","72.908","67.297","77.708","79.728","82.932","82.519","83.132","82.872"
"IMF.RES:WEO(6.0.0)","TKM.GGXWDG_NGDP.A","OBS_VALUE","Turkmenistan","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","84.865","107.915","88.152","72.895","45.068","31.963","22.367","15.092","9.012","5.587","4.047","4.706","4.081","6.215","10.019","13.762","16.014","12.304","14.545","18.52","19.98","18.663","15.272","13.323","10.653","5.772","4.656","4.621","4.504"
"IMF.RES:WEO(6.0.0)","UKR.GGXWDG_NGDP.A","OBS_VALUE","Ukraine","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","28.892","46.537","58.959","43.79","36.69","33.58","29.38","24.798","17.741","14.801","12.267","20.413","35.425","40.626","36.876","37.542","40.519","70.317","79.331","79.513","71.62","60.353","50.452","60.505","48.917","77.717","82.329","89.843","110.001"
"IMF.RES:WEO(6.0.0)","TUV.GGXWDG_NGDP.A","OBS_VALUE","Tuvalu","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","37.326","37.454","32.371","19.72","20.525","21.034","19.071","19.254","17.775","16.374","14.352","11.476","12.054","11.823","11.528","12.15","11.258","5.745","4.561","3.868","3.257"
"IMF.RES:WEO(6.0.0)","ARE.GGXWDG_NGDP.A","OBS_VALUE","United Arab Emirates","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","4.727","3.12","2.69","3.427","3.332","4.08","4.482","5.052","8.892","8.949","21.136","18.799","20.862","20.657","15.611","13.819","16.104","19.267","21.864","21.329","26.801","41.294","36.291","32.057","32.436","32.114","32.817"
"IMF.RES:WEO(6.0.0)","UGA.GGXWDG_NGDP.A","OBS_VALUE","Uganda","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","44.195","45.093","47.718","48.545","51.352","54.711","55.139","48.966","42.563","27.758","16.976","15.654","14.793","18.355","17.959","19.491","22.08","24.768","28.022","31.333","33.64","34.887","37.537","46.344","50.348","50.166","50.204","51.826","53.956"
"IMF.RES:WEO(6.0.0)","URY.GGXWDG_NGDP.A","OBS_VALUE","Uruguay","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","24.125","30.487","39.41","90.097","91.915","73.676","66.173","61.055","52.811","46.214","46.176","40.853","41.259","49.812","49.976","51.098","57.76","56.401","55.821","57.889","59.628","68.219","64.079","59.934","64.002","68.699","68.529"
"IMF.RES:WEO(6.0.0)","UZB.GGXWDG_NGDP.A","OBS_VALUE","Uzbekistan, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","15.333","18.001","18.382","29.479","44.838","41.633","31.412","26.877","21.012","13.539","9.555","8.333","7.301","6.61","6.331","6.757","6.228","6.087","6.721","8.19","17.264","17.455","25.375","33.673","31.725","30.529","32.181","32.65","32.971"
"IMF.RES:WEO(6.0.0)","VUT.GGXWDG_NGDP.A","OBS_VALUE","Vanuatu","Gross debt, General government, Percent of GDP","Annual","Units","","15.908","21.036","20.274","21.599","24.062","23.058","22.943","28.046","30.619","36.108","37.036","38.806","38.264","30.412","26.274","22.162","19.481","21.213","21.124","20.223","21.299","19.28","18.63","20.227","36.278","42.452","52.63","45.262","45.096","48.024","48.537","43.064","40.599","44.598","48.532"
"IMF.RES:WEO(6.0.0)","WBG.GGXWDG_NGDP.A","OBS_VALUE","West Bank and Gaza","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","20.024","22.159","20.87","20.655","21.091","23.995","19.252","23.718","22.978","23.964","22.718","26.285","29.801","30.231","33.952","37.071","31.027","31.785","33.145","34.469","47.08","50.176","47.121","48.504","",""
"IMF.RES:WEO(6.0.0)","VEN.GGXWDG_NGDP.A","OBS_VALUE","Venezuela, República Bolivariana de","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","30.655","29.564","27.7","30.729","48.177","56.029","41.783","34.913","25.658","26.364","20.311","27.574","37.706","52.476","58.445","85.399","84.897","129.762","138.404","133.61","175.313","205.99","336.545","254.242","164.423","138.461","164.272",""
"IMF.RES:WEO(6.0.0)","YEM.GGXWDG_NGDP.A","OBS_VALUE","Yemen, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","96.05","60.841","60.569","57.827","56.823","52.068","43.801","40.842","40.408","36.421","49.842","42.38","45.726","47.577","48.432","48.95","57.737","76.505","83.789","86.897","91.478","86.997","75.914","65.313","77.86","70.94","71.24"
"IMF.RES:WEO(6.0.0)","ZWE.GGXWDG_NGDP.A","OBS_VALUE","Zimbabwe","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","33.062","39.438","44.671","61.078","58.71","47.578","42.858","38.379","37.048","42.312","48.029","49.908","68.935","48.125","82.337","84.466","58.172","99.536","96.586","94.587","58.568"
"IMF.RES:WEO(6.0.0)","ZMB.GGXWDG_NGDP.A","OBS_VALUE","Zambia","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","260.964","210.243","180.244","159.458","129.914","75.748","25.006","21.921","19.192","20.522","18.898","20.808","24.92","25.909","33.857","61.869","61.154","66.606","81.165","103.332","140.001","111.047","99.476","129.058","114.943",""
"IMF.RES:WEO(6.0.0)","BEL.GGXWDG_NGDP.A","OBS_VALUE","Belgium","Gross debt, General government, Percent of GDP","Annual","Units","130.307","131.797","134.683","138.925","137.083","131.286","129.004","124.271","119.186","115.362","109.589","108.217","105.437","101.659","97.17","95.142","91.494","87.325","93.16","99.853","100.245","102.735","104.335","105.021","106.524","105.525","105.404","102.4","99.977","97.461","111.098","108.37","102.555","103.121","104.468","106.418"
"IMF.RES:WEO(6.0.0)","CAN.GGXWDG_NGDP.A","OBS_VALUE","Canada","Gross debt, General government, Percent of GDP","Annual","Units","73.744","81.658","88.23","94.73","97.48","100.084","100.244","95.272","93.29","88.966","80.437","81.462","79.604","75.912","71.889","70.64","69.92","67.181","70.355","81.804","83.976","84.286","87.151","87.605","85.541","92.029","92.397","90.942","90.776","90.21","118.066","112.617","104.207","107.711","110.769","112.541"
"IMF.RES:WEO(6.0.0)","GNQ.GGXWDG_NGDP.A","OBS_VALUE","Equatorial Guinea, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","157.004","169.465","136.87","152.575","215.973","136.874","91.186","46.261","59.233","60.478","36.627","25.477","19.447","6.775","4.538","2.849","1.22","0.754","0.488","4.337","7.894","7.17","7.097","6.272","12.56","31.657","41.139","36.235","40.569","43.189","49.386","42.293","29.759","36.266","36.201","35.074"
"IMF.RES:WEO(6.0.0)","FIN.GGXWDG_NGDP.A","OBS_VALUE","Finland","Gross debt, General government, Percent of GDP","Annual","Units","13.855","21.89","39.286","54.196","56.194","55.204","55.363","52.235","46.843","44.021","42.447","40.897","40.129","42.697","42.577","39.87","38.005","33.906","32.563","41.534","50.113","52.024","57.856","60.812","64.813","68.764","68.649","66.581","65.278","65.241","75.415","73.247","74.034","77.302","82.53","86.441"
"IMF.RES:WEO(6.0.0)","FRA.GGXWDG_NGDP.A","OBS_VALUE","France","Gross debt, General government, Percent of GDP","Annual","Units","36.791","37.772","41.705","48.158","51.58","57.802","60.595","61.985","62.103","61.42","59.721","59.324","61.255","65.363","66.877","68.188","65.4","65.479","69.819","84.057","86.279","88.748","91.74","94.546","96.14","96.943","98.126","98.722","98.49","98.104","114.831","112.703","111.286","109.733","113.105","116.301"
"IMF.RES:WEO(6.0.0)","GRC.GGXWDG_NGDP.A","OBS_VALUE","Greece","Gross debt, General government, Percent of GDP","Annual","Units","74.186","75.736","81.096","101.703","99.682","100.387","103.724","102.599","100.785","102.843","108.854","110.535","107.871","104.259","105.493","109.859","105.334","104.637","110.907","128.482","147.846","175.076","164.278","180.51","182.824","180.001","183.675","182.623","189.553","183.691","209.927","197.806","178.441","165.154","150.891","142.169"
"IMF.RES:WEO(6.0.0)","JPN.GGXWDG_NGDP.A","OBS_VALUE","Japan","Gross debt, General government, Percent of GDP","Annual","Units","63.233","62.385","66.766","72.838","84.361","92.526","98.054","104.971","116.02","129.501","135.609","145.124","154.096","160.021","169.49","174.595","174.143","172.951","180.851","198.807","205.879","219.162","226.093","229.451","233.281","228.278","232.421","231.321","232.38","236.381","258.369","253.652","248.309","239.971","236.66","234.858"
"IMF.RES:WEO(6.0.0)","NLD.GGXWDG_NGDP.A","OBS_VALUE","Netherlands, The","Gross debt, General government, Percent of GDP","Annual","Units","75.02","74.814","75.59","76.665","73.497","73.03","71.246","65.696","62.68","58.601","52.155","49.414","48.693","49.804","50.095","49.58","44.96","42.741","54.352","56.29","58.897","61.167","65.69","67.161","67.166","63.799","60.883","55.986","51.522","47.597","53.348","50.431","48.345","45.098","43.235","43.292"
"IMF.RES:WEO(6.0.0)","NOR.GGXWDG_NGDP.A","OBS_VALUE","Norway","Gross debt, General government, Percent of GDP","Annual","Units","28.944","39.242","44.995","53.652","50.643","32.738","28.446","25.757","23.574","24.959","28.668","27.233","33.945","43.078","43.829","42.327","52.587","49.515","47.545","42.544","42.952","29.611","30.908","31.427","29.661","34.334","37.938","38.257","39.413","40.558","46.112","41.641","36.111","44.212","42.719","42.72"
"IMF.RES:WEO(6.0.0)","ESP.GGXWDG_NGDP.A","OBS_VALUE","Spain","Gross debt, General government, Percent of GDP","Annual","Units","41.304","41.864","44.133","54.567","57.019","61.586","65.442","64.286","62.355","60.853","57.841","54.052","51.237","47.687","45.333","42.395","39.019","35.698","39.609","53.079","60.266","69.528","89.56","100.0","104.418","102.442","101.967","101.144","99.718","97.579","119.179","115.594","109.404","105.034","101.82","100.571"
"IMF.RES:WEO(6.0.0)","GBR.GGXWDG_NGDP.A","OBS_VALUE","United Kingdom","Gross debt, General government, Percent of GDP","Annual","Units","28.48","28.481","33.227","37.96","40.724","43.653","43.714","44.132","41.97","40.41","37.686","34.958","35.434","36.764","39.802","41.0","42.058","43.174","50.827","64.915","75.86","81.425","84.483","85.316","87.094","87.867","87.825","86.723","86.345","85.657","105.84","105.131","99.614","100.354","101.227","103.894"
"IMF.RES:WEO(6.0.0)","G903.GGXWDG_NGDP.A","OBS_VALUE","Emerging and Developing Europe","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","50.908","50.455","47.848","43.837","37.178","32.033","26.726","23.323","23.47","28.83","28.492","27.212","25.993","26.964","29.195","30.95","31.743","29.809","29.445","28.938","37.558","34.946","32.47","34.358","35.61","38.799"
"IMF.RES:WEO(6.0.0)","G400.GGXWDG_NGDP.A","OBS_VALUE","Middle East and Central Asia","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","55.882","","","59.006","53.154","53.421","41.347","32.666","28.115","24.096","29.962","27.109","24.965","25.839","25.819","25.527","35.012","42.42","43.241","42.205","45.573","55.987","51.889","44.818","45.719","45.373","47.895"
"IMF.RES:WEO(6.0.0)","G205.GGXWDG_NGDP.A","OBS_VALUE","Latin America and the Caribbean (LAC)","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","44.552","46.411","56.727","57.338","53.399","49.303","46.616","45.34","45.349","48.321","47.403","47.497","47.637","48.839","50.768","56.639","60.293","62.587","66.227","67.203","76.166","70.438","67.961","73.617","69.985","71.072"
"IMF.RES:WEO(6.0.0)","G603.GGXWDG_NGDP.A","OBS_VALUE","Sub-Saharan Africa (SSA)","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","62.306","59.233","52.542","47.538","43.375","35.873","27.355","23.968","23.412","26.257","25.37","27.635","27.524","29.621","31.767","37.564","42.529","44.225","47.136","49.677","57.038","56.423","56.741","60.39","61.05","61.523"
"IMF.RES:WEO(6.0.0)","DOM.GGXWDG_NGDP.A","OBS_VALUE","Dominican Republic","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","13.848","13.249","15.977","16.707","20.351","21.487","48.15","34.346","38.322","36.022","32.907","33.629","36.763","37.352","39.108","42.404","46.809","45.022","44.812","46.685","49.48","50.798","53.456","71.812","62.821","59.578","60.511","58.792","58.239"
"IMF.RES:WEO(6.0.0)","ECU.GGXWDG_NGDP.A","OBS_VALUE","Ecuador","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","63.803","55.043","47.198","40.2","35.758","33.094","29.648","24.873","19.667","18.436","18.607","19.341","23.426","28.163","36.438","46.066","47.391","49.505","52.064","63.551","61.756","57.203","54.332","55.039",""
"IMF.RES:WEO(6.0.0)","GMB.GGXWDG_NGDP.A","OBS_VALUE","Gambia, The","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","73.25","75.23","93.875","91.694","81.303","82.596","87.344","38.023","39.528","38.868","42.949","49.241","49.492","58.244","71.086","69.369","79.338","86.979","83.596","82.967","85.888","83.113","83.863","75.747","72.946","67.475"
"IMF.RES:WEO(6.0.0)","GRD.GGXWDG_NGDP.A","OBS_VALUE","Grenada","Gross debt, General government, Percent of GDP","Annual","Units","","42.028","40.069","45.284","45.685","43.082","43.869","41.428","40.271","34.484","41.626","44.608","79.09","79.562","94.694","87.312","92.923","89.056","83.913","91.094","96.216","102.782","101.501","105.437","99.34","90.1","81.568","70.403","68.536","62.7","89.493","86.554","78.795","75.218","73.184","71.394"
"IMF.RES:WEO(6.0.0)","GTM.GGXWDG_NGDP.A","OBS_VALUE","Guatemala","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","17.999","19.11","17.362","19.803","20.553","20.017","20.86","20.779","19.57","22.78","24.006","23.769","24.557","25.035","24.651","24.803","24.939","25.077","26.414","26.414","31.491","30.609","29.009","27.202","26.477","27.232"
"IMF.RES:WEO(6.0.0)","GHA.GGXWDG_NGDP.A","OBS_VALUE","Ghana","Gross debt, General government, Percent of GDP","Annual","Units","17.79","17.306","21.327","34.129","50.587","47.556","42.871","45.151","37.59","51.661","74.463","57.769","54.061","49.299","38.364","31.695","17.291","21.061","23.186","25.39","32.924","31.221","35.473","42.93","50.111","53.896","55.942","56.984","61.976","58.344","72.337","79.179","85.743","76.37","70.508","66.437"
"IMF.RES:WEO(6.0.0)","GNB.GGXWDG_NGDP.A","OBS_VALUE","Guinea-Bissau","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","94.333","109.103","109.897","217.139","204.442","197.471","183.384","201.959","203.651","190.407","163.97","148.815","148.258","61.726","45.619","47.388","49.645","60.115","56.347","59.095","51.783","59.068","65.129","77.592","78.797","80.69","79.39","82.286","79.393"
"IMF.RES:WEO(6.0.0)","GUY.GGXWDG_NGDP.A","OBS_VALUE","Guyana","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","101.335","108.037","97.104","97.23","104.646","105.078","95.617","91.77","90.741","74.498","46.993","47.598","51.691","52.52","51.189","44.297","41.054","38.284","41.825","43.844","42.894","47.033","43.562","51.082","41.169","24.832","26.65","24.267","27.695"
"IMF.RES:WEO(6.0.0)","IND.GGXWDG_NGDP.A","OBS_VALUE","India","Gross debt, General government, Percent of GDP","Annual","Units","","76.653","78.762","78.328","74.753","70.876","67.133","69.008","69.284","71.267","74.941","80.11","84.304","85.883","84.89","82.378","77.941","75.455","74.368","72.77","67.702","68.648","67.985","67.713","67.102","69.049","68.943","69.669","70.392","75.04","88.427","83.487","82.173","81.231","81.286","80.391"
"IMF.RES:WEO(6.0.0)","HUN.GGXWDG_NGDP.A","OBS_VALUE","Hungary","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","83.868","71.168","62.196","60.422","60.297","55.638","52.205","55.557","58.174","58.907","60.579","64.489","65.58","71.801","78.188","80.174","80.468","78.364","77.22","76.491","75.724","74.646","72.002","68.816","64.988","78.687","76.215","73.858","72.966","73.453","73.508"
"IMF.RES:WEO(6.0.0)","SLB.GGXWDG_NGDP.A","OBS_VALUE","Solomon Islands","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","25.93","39.486","41.959","44.303","52.806","65.723","61.327","58.211","44.674","42.305","33.019","28.926","18.865","22.948","18.344","13.266","11.569","10.143","7.876","7.535","8.77","7.948","7.819","12.839","15.936","15.506","20.304","22.022","23.734"
"IMF.RES:WEO(6.0.0)","JAM.GGXWDG_NGDP.A","OBS_VALUE","Jamaica","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","82.748","91.809","108.005","118.408","123.201","119.935","124.663","117.119","114.476","127.022","141.929","141.4","139.465","143.895","138.736","137.892","121.878","113.695","101.225","94.386","94.26","109.685","94.204","77.044","73.355","69.183","64.601"
