"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.RES:WEO(6.0.0)","GTM.NGDPDPC.A","OBS_VALUE","Guatemala","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","832.552","986.745","1062.283","1128.142","1243.494","1365.822","1422.779","1574.094","1671.278","1540.251","1563.752","1662.394","1804.84","1859.96","1969.469","2176.293","2369.443","2599.124","2928.945","2714.018","2909.793","3265.46","3375.857","3522.256","3778.493","3994.231","4172.065","4452.202","4485.926","4646.84","4610.073","5053.653","5509.385","5933.036","6306.597","6698.035"
"IMF.RES:WEO(6.0.0)","GMB.NGDPDPC.A","OBS_VALUE","Gambia, The","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","790.827","801.579","830.589","840.415","804.334","815.289","826.192","818.814","815.332","811.257","766.199","737.063","631.566","581.319","642.755","665.721","662.362","780.379","924.514","833.282","860.639","762.761","742.78","700.515","607.429","649.511","683.998","676.656","729.035","768.921","747.886","820.584","831.843","886.873","939.184","987.643"
"IMF.RES:WEO(6.0.0)","IRN.NGDPDPC.A","OBS_VALUE","Iran, Islamic Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","10661.483","5445.574","890.842","1121.078","1368.369","1941.99","2631.462","3018.96","3314.906","4400.622","5776.857","5124.766","2020.838","2353.361","2764.807","3291.94","3863.502","5045.686","5890.712","6016.8","6983.777","8322.461","5548.304","5561.454","5910.083","5172.134","5730.832","6005.051","4054.938","2908.918","2326.664","3441.728","4431.515","4347.193","4633.211","3897.301"
"IMF.RES:WEO(6.0.0)","ATG.NGDPDPC.A","OBS_VALUE","Antigua and Barbuda","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","7942.795","8300.01","8503.023","8956.805","9647.492","9257.868","9930.48","10443.403","10931.956","11286.196","11918.516","11416.566","11563.672","12091.262","12959.362","14297.453","16123.605","18197.385","18843.264","16580.39","15342.915","15045.044","15723.96","15050.657","15423.336","15839.184","16163.761","16401.359","17470.66","17899.372","14419.909","16128.189","18522.672","19627.038","21490.99","22630.226"
"IMF.RES:WEO(6.0.0)","AGO.NGDPDPC.A","OBS_VALUE","Angola","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1397.414","1310.218","977.93","687.658","484.971","585.668","730.731","830.042","680.922","623.486","771.405","730.652","988.318","1122.365","1438.272","2128.257","2909.07","3493.014","4554.334","3630.103","4089.461","5175.442","5699.986","5880.641","6061.865","4680.829","3936.361","4628.964","3651.304","2926.143","1989.939","2445.388","4002.427","2992.131","3053.759","2884.268"
"IMF.RES:WEO(6.0.0)","ALB.NGDPDPC.A","OBS_VALUE","Albania","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","683.777","412.878","262.841","458.009","744.787","914.747","1021.986","715.032","826.34","1049.947","1142.468","1298.508","1444.665","1851.405","2399.347","2705.592","3008.122","3637.835","4422.573","4163.049","4146.598","4492.726","4299.472","4468.147","4639.481","4000.659","4173.486","4596.819","5350.646","5459.304","5381.096","6432.353","6906.842","8504.966","10012.917","10526.859"
"IMF.RES:WEO(6.0.0)","AND.NGDPDPC.A","OBS_VALUE","Andorra, Principality of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","","","","","","","","","","","","","","","49030.229","51957.313","45713.97","45630.195","46299.282","38877.485","39595.317","40017.741","42229.903","40688.491","36973.845","41806.876","41378.881","44483.604","46359.174","45263.077"
"IMF.RES:WEO(6.0.0)","DZA.NGDPDPC.A","OBS_VALUE","Algeria","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","2684.465","1975.201","2033.196","2056.556","1674.567","1626.997","1783.41","1800.196","1772.368","1769.091","1947.755","1919.41","1958.238","2304.603","2839.82","3258.153","3690.572","4208.244","5214.762","4262.144","4941.493","5946.345","6057.974","5997.896","6108.878","4691.686","4426.58","4554.15","4568.244","4452.856","3757.585","4169.217","4983.545","5389.842","5681.632","5690.504"
"IMF.RES:WEO(6.0.0)","ARG.NGDPDPC.A","OBS_VALUE","Argentina","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","4857.796","6429.454","7653.711","7796.24","8378.735","8295.123","8645.455","9196.516","9283.175","8709.072","8638.543","8085.356","2997.621","3761.088","4314.098","5163.55","5976.082","7315.726","9146.79","8337.811","10412.974","12787.806","13889.792","14488.829","13208.831","14895.316","12772.868","14618.327","11786.433","9941.59","8489.332","10610.191","13676.216","13835.967","13415.312","14362.247"
"IMF.RES:WEO(6.0.0)","BGD.NGDPDPC.A","OBS_VALUE","Bangladesh","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","398.05","402.354","400.912","395.867","411.91","450.133","471.268","479.354","488.077","491.461","483.217","480.724","490.919","532.343","563.21","572.014","610.469","668.54","760.65","841.252","935.755","1032.313","1057.884","1176.16","1340.289","1495.538","1679.021","1839.755","1991.739","2154.227","2270.348","2497.741","2730.846","2651.738","2622.368","2689.241"
"IMF.RES:WEO(6.0.0)","ABW.NGDPDPC.A","OBS_VALUE","Aruba, Kingdom of the Netherlands","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","13707.689","13947.141","15339.075","16580.538","16989.122","18403.086","18615.357","18990.055","19483.689","21184.269","22019.19","22734.054","24605.935","26166.555","23394.098","22460.205","24440.021","24334.522","25458.466","25945.458","27482.4","27619.362","28578.308","30243.242","30804.096","22899.202","26966.948","30182.637","33581.286","36385.97","37775.045"
"IMF.RES:WEO(6.0.0)","ARM.NGDPDPC.A","OBS_VALUE","Armenia, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","31.321","247.884","196.98","399.576","503.774","521.869","608.415","597.241","620.638","692.287","779.122","923.387","1180.399","1628.063","2128.151","3079.031","3913.436","2911.763","3121.778","3417.172","3575.529","3732.035","3889.004","3529.026","3524.0","3868.906","4195.963","4596.861","4268.681","4685.183","6660.868","8125.625","8613.224","8856.811"
"IMF.RES:WEO(6.0.0)","AZE.NGDPDPC.A","OBS_VALUE","Azerbaijan, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","159.971","174.875","297.162","316.227","411.14","553.468","543.344","576.005","656.386","674.783","760.812","879.863","1039.818","1567.194","2453.261","3813.751","5564.444","4964.696","5880.509","7238.602","7545.553","7926.6","7938.578","5524.527","3897.788","4217.653","4759.796","4841.145","4280.429","5468.269","7831.176","7151.946","7251.303","7604.382"
"IMF.RES:WEO(6.0.0)","BHS.NGDPDPC.A","OBS_VALUE","Bahamas, The","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","20460.303","19767.715","19417.216","18979.006","19660.918","20271.249","20974.532","21951.756","23300.816","25780.485","26601.368","26971.273","28357.927","27896.338","28056.572","30030.89","30594.671","31498.523","30787.585","28793.341","28725.135","28365.859","29895.418","28699.505","29990.565","31573.76","31447.64","32427.071","33084.566","33778.471","25572.518","28828.653","32897.378","35517.076","36166.529","36783.802"
"IMF.RES:WEO(6.0.0)","AUS.NGDPDPC.A","OBS_VALUE","Australia","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","18877.81","18668.311","18112.564","17455.939","19748.718","20929.06","23167.547","23036.266","20394.834","21775.12","20912.038","19503.999","21703.958","27293.622","32861.496","36260.401","37980.615","45207.836","49198.059","45771.767","56584.708","67289.469","68481.215","65237.984","61629.37","51446.422","51779.836","55782.112","56357.044","54320.185","53163.316","64251.284","65574.135","64652.153","66247.96","64547.098"
"IMF.RES:WEO(6.0.0)","BEL.NGDPDPC.A","OBS_VALUE","Belgium","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","20120.031","20563.827","22823.138","21723.728","23624.579","28458.604","27535.287","24878.749","25399.222","25309.265","23136.511","23067.163","25044.331","30707.665","35497.552","36945.499","38841.785","44496.791","48493.275","45055.745","44460.655","47915.958","45028.566","47055.739","48129.389","41032.322","41918.104","44110.725","47627.406","46858.358","45933.801","51830.701","51121.137","54924.575","56271.417","57772.418"
"IMF.RES:WEO(6.0.0)","BLZ.NGDPDPC.A","OBS_VALUE","Belize","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","2894.943","3077.947","3498.747","3672.48","3660.23","3783.221","3832.568","3797.291","3897.232","4115.249","4559.87","4579.592","4739.372","4858.894","5068.609","5200.839","5466.57","5713.41","5667.768","5358.871","5413.741","5563.903","5714.0","5949.754","6123.83","6148.025","6152.457","6102.86","6054.508","6185.417","5198.094","6060.882","7161.798","7587.446","8339.46","8648.424"
"IMF.RES:WEO(6.0.0)","BEN.NGDPDPC.A","OBS_VALUE","Benin","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","562.898","558.099","601.645","560.707","375.963","495.048","524.067","489.136","510.571","542.24","503.22","508.351","563.98","698.234","783.763","806.35","837.176","944.755","1098.826","1060.566","1010.314","1099.221","1113.274","1214.313","1251.827","1041.758","1049.531","1094.888","1194.023","1171.015","1239.74","1361.816","1306.021","1435.077","1507.167","1531.868"
"IMF.RES:WEO(6.0.0)","BHR.NGDPDPC.A","OBS_VALUE","Bahrain, Kingdom of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","10612.215","10688.039","10984.585","11770.05","12277.54","12659.112","12821.281","12949.994","12057.467","12729.094","14818.628","14484.783","14075.299","15101.646","16642.366","18729.699","20086.342","21796.838","24223.471","20292.469","21712.793","25032.809","26438.651","26989.76","26451.797","23734.075","23800.001","24784.752","26324.407","27259.726","24342.844","27140.448","30387.73","29290.112","29035.628","28857.116"
"IMF.RES:WEO(6.0.0)","AUT.NGDPDPC.A","OBS_VALUE","Austria","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","21707.996","22498.089","24931.218","24020.491","25584.781","30184.445","29657.412","26603.585","27249.493","27105.607","24498.114","24430.662","26315.717","32114.633","36608.939","38190.312","40387.725","46630.129","51575.468","47816.021","46662.235","51126.851","48302.044","50321.474","51342.747","43986.748","45032.903","47055.738","50963.207","50010.449","48764.175","53827.418","52609.011","56290.149","56914.537","58191.922"
"IMF.RES:WEO(6.0.0)","BRB.NGDPDPC.A","OBS_VALUE","Barbados","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","8002.166","8008.026","7685.763","8120.165","8436.868","8862.759","9456.705","9990.406","11408.029","11938.16","12271.786","12214.816","12389.628","12778.456","13744.668","15373.873","17097.168","19095.524","19477.377","18183.486","18376.607","18893.915","18583.31","18893.842","18935.288","18605.705","18704.689","19310.373","19654.52","20156.276","17951.935","18276.871","21624.512","23167.298","24644.036","25901.275"
"IMF.RES:WEO(6.0.0)","BLR.NGDPDPC.A","OBS_VALUE","Belarus, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","1252.792","1114.104","1533.721","1034.931","1429.059","1396.112","1514.669","1210.965","1079.61","1286.951","1529.813","1880.217","2459.175","3232.491","3979.115","4896.501","6590.856","5350.621","6033.415","6485.981","6951.407","7994.708","8333.161","5953.752","5037.653","5785.291","6357.962","6838.218","6536.527","7332.084","7990.348","7821.879","7794.265","7875.358"
"IMF.RES:WEO(6.0.0)","BTN.NGDPDPC.A","OBS_VALUE","Bhutan","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","534.936","463.886","460.315","489.421","503.544","592.222","617.664","680.765","729.494","744.437","788.235","798.134","845.523","982.756","1089.525","1245.061","1310.353","1580.749","1973.466","1836.92","2178.094","2649.877","2742.347","2757.524","2680.038","2917.754","3016.073","3270.276","3491.905","3423.374","3357.954","3385.044","3677.509","3723.566","3913.004","4302.305"
"IMF.RES:WEO(6.0.0)","CMR.NGDPDPC.A","OBS_VALUE","Cameroon","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1255.123","1357.676","1207.539","1222.984","808.04","745.55","808.211","794.939","772.304","765.544","660.382","687.404","756.14","949.02","1089.418","1101.546","1147.497","1277.667","1439.39","1409.942","1353.407","1464.888","1404.412","1527.773","1604.627","1382.65","1412.866","1468.929","1585.96","1533.161","1539.354","1654.245","1592.262","1722.685","1800.59","1865.064"
"IMF.RES:WEO(6.0.0)","BRN.NGDPDPC.A","OBS_VALUE","Brunei Darussalam","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","21998.18","22838.85","23414.478","23131.921","24173.802","28187.891","27695.611","26431.593","19582.05","20648.806","20473.284","18646.04","19037.814","20975.54","24759.511","29459.699","34869.24","36678.272","42529.703","31287.341","35437.251","47092.346","47776.368","44865.244","41947.487","31353.779","27321.997","28443.168","31074.01","29865.278","27174.73","31781.303","37452.922","33507.412","34044.497","34969.745"
"IMF.RES:WEO(6.0.0)","BGR.NGDPDPC.A","OBS_VALUE","Bulgaria","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","3407.07","336.65","1380.594","758.059","1348.67","2284.824","1494.786","1386.466","1854.468","1689.293","1625.322","1797.392","2090.683","2710.577","3370.382","3869.588","4477.028","5815.474","7161.75","6878.061","6754.23","7872.225","7453.726","7703.869","7925.445","7096.339","7593.706","8409.665","9473.889","9874.073","10215.862","12352.357","14069.944","15892.404","17588.432","18521.929"
"IMF.RES:WEO(6.0.0)","BFA.NGDPDPC.A","OBS_VALUE","Burkina Faso","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","381.987","376.497","393.316","365.7","214.467","258.491","273.892","252.618","281.638","293.779","249.18","260.445","286.551","363.727","405.267","443.189","457.366","516.811","621.822","603.222","627.783","727.484","734.438","762.315","767.569","632.191","665.575","710.541","780.482","768.053","828.777","893.5","863.905","910.947","1005.493","1106.535"
"IMF.RES:WEO(6.0.0)","BIH.NGDPDPC.A","OBS_VALUE","Bosnia and Herzegovina","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","","952.331","1225.456","1415.096","1540.514","1484.344","1544.771","1789.896","2260.344","2699.054","2980.031","3414.236","4194.242","5091.316","4714.653","4637.236","5094.054","4778.568","5148.43","5263.395","4662.977","4875.228","5230.13","5859.283","5867.26","5800.39","6800.487","7064.286","7965.268","8334.086","8361.712"
"IMF.RES:WEO(6.0.0)","BOL.NGDPDPC.A","OBS_VALUE","Bolivia","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","723.431","776.711","803.547","793.646","805.183","886.368","956.965","1006.102","1057.72","1010.58","994.617","949.383","904.851","908.203","968.545","1037.176","1226.845","1383.894","1729.369","1769.441","1972.684","2368.523","2635.933","2938.421","3114.966","3069.319","3110.874","3388.523","3588.089","3591.403","3172.556","3449.205","3706.442","3748.093","3938.517","4525.201"
"IMF.RES:WEO(6.0.0)","BRA.NGDPDPC.A","OBS_VALUE","Brazil","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","3106.116","2677.837","2523.736","2787.164","3495.239","4851.99","5204.574","5321.137","5123.549","3501.438","3751.971","3163.671","2844.405","3077.735","3647.959","4806.171","5906.244","7374.237","8863.269","8640.934","11341.268","13326.088","12465.45","12406.559","12230.669","8893.346","8812.503","10055.567","9281.668","9010.512","7057.072","7951.553","9256.482","10350.437","10214.032","9964.1"
"IMF.RES:WEO(6.0.0)","CAN.NGDPDPC.A","OBS_VALUE","Canada","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","21572.137","21885.57","20984.778","20210.452","20024.581","20706.725","21325.69","21930.485","21046.556","22340.553","24296.721","23859.77","24279.8","28340.085","32178.496","36440.967","40559.017","44717.074","46773.744","40989.278","47625.742","52285.815","52745.057","52711.32","51025.428","43628.425","42382.499","45192.368","46617.97","46430.975","43573.195","52912.175","56358.067","54376.269","54473.186","53558.062"
"IMF.RES:WEO(6.0.0)","BWA.NGDPDPC.A","OBS_VALUE","Botswana","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","2797.478","2718.95","2729.751","2674.397","2802.477","3084.8","3087.859","3071.641","2886.26","3188.541","3290.347","3099.104","3005.538","4088.461","4743.633","5194.705","5142.914","5371.808","5345.848","4938.25","6041.732","7080.778","6392.987","6436.603","6844.033","5869.738","6411.552","6705.341","6947.818","6679.188","5863.182","7243.863","7725.804","7255.593","7117.095","7020.672"
"IMF.RES:WEO(6.0.0)","KHM.NGDPDPC.A","OBS_VALUE","Cambodia","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","102.928","222.358","260.32","249.997","273.274","328.965","326.774","313.733","276.835","304.119","313.224","345.368","368.731","406.869","465.695","550.21","639.874","763.623","903.246","912.75","992.085","1133.384","1241.402","1356.991","1485.892","1606.561","1735.785","1888.07","2097.235","2281.377","2136.009","2217.723","2365.226","2545.522","2754.508","2869.65"
"IMF.RES:WEO(6.0.0)","CPV.NGDPDPC.A","OBS_VALUE","Cabo Verde","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1224.464","1284.552","1356.281","1190.076","1247.034","1540.817","1611.23","1568.812","1631.763","1709.177","1689.524","1875.159","2015.386","2524.325","2839.287","3090.988","3174.469","3565.274","4189.744","3918.604","3818.598","4259.084","3958.495","4174.748","4178.127","3560.703","3748.574","4029.514","4431.844","4505.893","3649.151","4072.362","4557.702","5083.19","5328.689","5421.138"
"IMF.RES:WEO(6.0.0)","COG.NGDPDPC.A","OBS_VALUE","Congo, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1219.584","1237.554","1301.275","1157.837","774.866","896.009","1008.344","893.112","762.522","877.222","1156.361","933.558","999.604","1128.049","1439.638","1811.59","2116.981","2220.174","2848.341","2281.47","2965.182","3414.461","3756.238","3719.705","3623.464","2348.056","2106.937","2226.946","2716.492","2509.047","2014.193","2293.987","2339.437","2308.52","2360.4","2355.902"
"IMF.RES:WEO(6.0.0)","HRV.NGDPDPC.A","OBS_VALUE","Croatia, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","120.042","1591.119","3684.259","4639.057","4918.625","4834.056","5325.804","5180.756","5054.8","5364.441","6215.467","8189.464","9714.208","10448.914","11503.712","13759.504","15886.172","14461.183","13744.345","14690.167","13492.197","14063.402","14190.35","12286.053","12817.079","13899.034","15465.998","15566.354","14797.883","17802.327","18480.292","21869.502","23989.148","25673.571"
"IMF.RES:WEO(6.0.0)","CRI.NGDPDPC.A","OBS_VALUE","Costa Rica","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1880.75","2305.412","2684.089","2926.912","3110.154","3336.709","3277.614","3450.907","3653.154","3715.408","3941.14","4041.943","4122.829","4227.819","4483.59","4756.337","5309.271","6194.045","6993.896","6879.266","8268.859","9270.571","10107.452","10764.529","10853.638","11635.197","11986.918","12185.259","12428.924","12691.127","12163.927","12539.282","13239.876","16390.222","17908.546","19095.412"
"IMF.RES:WEO(6.0.0)","COL.NGDPDPC.A","OBS_VALUE","Colombia","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1691.106","1712.347","1986.543","2209.203","2726.817","3035.313","3137.068","3399.33","3090.903","2673.665","2535.477","2461.328","2424.349","2313.535","2827.173","3493.965","3836.672","4834.416","5622.109","5330.795","6498.585","7518.304","8237.306","8409.7","8312.056","6337.03","6037.133","6577.287","6923.64","6540.141","5363.241","6231.24","6687.587","7015.002","7942.589","8054.24"
"IMF.RES:WEO(6.0.0)","CIV.NGDPDPC.A","OBS_VALUE","Côte d'Ivoire","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1348.805","1260.371","1288.913","1161.76","848.957","1091.591","1171.414","1092.136","1134.494","1082.768","913.448","925.966","996.887","1198.538","1259.645","1262.108","1279.071","1421.758","1650.425","1607.992","1597.512","1602.649","1623.908","1843.024","2026.153","1846.22","1896.474","2000.09","2167.041","2173.778","2209.109","2478.224","2351.187","2560.951","2723.207","2872.045"
"IMF.RES:WEO(6.0.0)","CHL.NGDPDPC.A","OBS_VALUE","Chile","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","2521.569","2849.743","3392.088","3572.096","4058.557","5153.88","5387.405","5799.339","5475.546","4985.768","5099.922","4608.057","4479.771","4824.87","6183.906","7558.009","9410.392","10447.116","10759.738","10176.733","12723.064","14560.249","15316.01","15740.391","14582.85","13494.489","13722.878","15003.77","15755.003","14551.577","13056.638","16028.325","15193.738","16814.208","16439.479","17015.08"
"IMF.RES:WEO(6.0.0)","COD.NGDPDPC.A","OBS_VALUE","Congo, Democratic Republic of the","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1192.38","1120.914","973.197","1222.443","639.608","601.803","750.736","642.729","461.123","410.453","397.025","146.542","171.076","171.505","189.173","226.776","265.901","310.819","366.699","291.745","338.802","387.825","427.848","481.137","512.244","519.68","477.259","478.789","564.342","578.891","546.43","590.149","654.166","644.355","688.112","742.54"
"IMF.RES:WEO(6.0.0)","CHN.NGDPDPC.A","OBS_VALUE","China, People's Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","347.545","359.122","422.899","524.75","472.505","609.022","709.843","782.914","829.995","875.403","962.844","1058.845","1157.325","1300.767","1522.4","1778.515","2128.055","2733.851","3503.948","3878.741","4578.228","5651.562","6388.178","7155.028","7774.592","8174.332","8222.25","8930.226","10040.46","10334.456","10695.519","12877.533","12968.171","12960.729","13312.7","13687.267"
"IMF.RES:WEO(6.0.0)","COM.NGDPDPC.A","OBS_VALUE","Comoros, Union of the","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","931.447","905.748","963.711","923.237","664.841","811.987","793.967","718.393","705.347","707.442","632.79","680.521","763.902","958.891","1070.966","1106.386","1138.719","1289.946","1454.493","1407.577","1385.195","1526.567","1484.891","1596.013","1609.102","1323.072","1356.892","1414.088","1518.8","1501.981","1510.592","1549.471","1438.176","1534.981","1636.893","1701.519"
"IMF.RES:WEO(6.0.0)","FIN.NGDPDPC.A","OBS_VALUE","Finland","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","28491.135","25650.711","22497.298","17641.392","20406.2","26322.115","25806.206","24750.37","26064.759","26236.007","24369.776","24998.587","26999.895","32954.317","37812.031","39142.224","41300.022","48586.821","53894.581","47538.607","46647.994","51174.768","47693.7","49804.351","50180.785","42625.16","43502.557","46109.916","49698.347","48395.834","48827.138","53203.799","50551.801","53026.111","53326.396","54162.987"
"IMF.RES:WEO(6.0.0)","DNK.NGDPDPC.A","OBS_VALUE","Denmark","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","26914.854","27044.086","29632.327","27624.212","30023.075","35440.899","35703.887","32841.426","33405.3","33477.76","30777.178","30823.475","33304.059","40572.443","46684.835","48998.314","52213.64","58786.14","64826.681","58536.553","58240.45","61920.301","58559.563","61512.411","62700.908","53316.984","54699.182","57683.746","61456.783","59489.614","61075.932","69927.264","68434.674","68618.872","72041.536","74969.186"
"IMF.RES:WEO(6.0.0)","CZE.NGDPDPC.A","OBS_VALUE","Czech Republic","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","","","5861.187","6569.378","6065.51","6521.063","6374.041","6048.872","6659.088","8096.686","9857.191","11784.605","13458.775","15281.951","18513.803","22895.716","19863.767","20184.18","22068.782","20024.209","20256.925","20063.059","17944.844","18731.83","20882.415","23661.699","24013.061","23464.296","27667.664","27876.28","31630.134","31542.861","33039.214"
"IMF.RES:WEO(6.0.0)","ECU.NGDPDPC.A","OBS_VALUE","Ecuador","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1127.223","1236.273","1321.881","1511.298","1785.609","1902.883","1957.419","2165.066","2169.513","1536.21","1404.638","1823.704","2097.116","2358.041","2633.053","2960.733","3298.408","3533.67","4257.891","4111.478","4578.936","5209.999","5682.119","6144.123","6422.124","5975.078","5907.928","6220.968","6293.459","6199.031","5469.758","6084.743","6555.526","6792.722","6775.257","6942.1"
"IMF.RES:WEO(6.0.0)","SWZ.NGDPDPC.A","OBS_VALUE","Eswatini, Kingdom of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","1558.18","1574.778","1703.465","1747.48","1851.22","2160.27","2005.245","2105.168","1914.241","1861.496","1818.67","1599.207","1473.717","2235.678","2797.022","3174.588","3262.223","3402.163","3214.488","3479.71","4263.91","4603.196","4628.132","4325.841","4133.645","3766.458","3513.8","4031.056","4226.975","4031.719","3535.09","4259.206","4161.741","4175.555","4420.762","4613.023"
"IMF.RES:WEO(6.0.0)","CYP.NGDPDPC.A","OBS_VALUE","Cyprus","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","10359.863","10413.59","12158.438","11342.259","12525.154","15396.718","15260.553","14324.09","15181.635","15379.835","14464.816","14905.024","16188.394","20389.495","23969.991","25527.252","27448.397","31774.245","36009.56","32650.09","31522.055","32910.616","29075.12","27671.485","27076.651","23507.588","24802.599","26834.797","29813.404","29911.926","28755.514","33920.585","34266.25","36605.306","38624.883","41131.617"
"IMF.RES:WEO(6.0.0)","DMA.NGDPDPC.A","OBS_VALUE","Dominica","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","2819.552","3087.299","3287.848","3448.673","3713.105","3855.291","4104.42","4254.367","4526.684","4657.561","4681.178","4775.344","4680.264","4825.77","5165.218","5127.438","5497.251","5939.91","6463.44","6903.996","6980.957","7160.275","6994.866","7153.468","7388.583","7596.222","8089.25","7507.368","7981.044","8466.407","6872.22","7530.367","8193.119","8781.135","9307.924","9869.015"
"IMF.RES:WEO(6.0.0)","ETH.NGDPDPC.A","OBS_VALUE","Ethiopia, The Federal Democratic Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","284.636","304.279","310.307","186.665","160.749","151.063","163.498","155.766","137.366","128.578","136.056","131.565","123.874","132.704","152.16","181.49","218.637","266.894","350.57","373.199","341.103","377.694","510.537","548.869","622.592","707.975","790.789","822.704","839.861","948.851","969.014","974.103","1142.927","1511.357","1320.157","1066.36"
"IMF.RES:WEO(6.0.0)","SLV.NGDPDPC.A","OBS_VALUE","El Salvador","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","891.759","959.119","1047.044","1186.338","1348.916","1552.129","1653.641","1749.514","1858.366","1904.858","1977.835","2051.156","2106.732","2197.501","2273.938","2434.33","2651.445","2814.604","2964.17","2889.68","3017.326","3305.002","3471.047","3555.186","3638.533","3761.493","3870.318","3986.02","4145.89","4280.298","3960.332","4599.655","5048.438","5344.25","5526.955","5722.048"
"IMF.RES:WEO(6.0.0)","DJI.NGDPDPC.A","OBS_VALUE","Djibouti","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","1070.407","1091.835","1058.462","1109.77","1109.097","1078.124","1068.48","1061.623","1084.925","1088.219","1106.677","1121.167","1160.467","1212.849","1271.217","1359.487","1478.419","1692.43","1722.341","1837.212","2038.56","2190.283","2314.559","2470.925","2652.513","2803.689","2926.153","3038.268","3172.748","3182.318","3385.359","3506.369","3804.163","4081.528","4343.352"
"IMF.RES:WEO(6.0.0)","EST.NGDPDPC.A","OBS_VALUE","Estonia, Republic of","Gross domestic product (GDP), Current prices, Per capita, US dollar","Annual","Units","","","","1194.185","1711.265","2720.996","3379.95","3686.89","4096.119","4151.424","4084.932","4513.019","5359.979","7218.163","8925.153","10428.693","12659.144","16765.784","18274.232","14757.1","14697.472","17552.466","17579.346","19310.675","20574.581","17723.954","18661.231","20844.174","23628.862","24023.899","23914.829","27972.351","28473.526","30142.009","31174.35","32760.31"
